"row ID","B01","B02","B03","B04","B05","B06","B07","B08","B8A","B11","B12","ALBEDO","IBI","NDBI","NDVI","NDWI","LANDCOVER"
"312926",1372,1673,1950,1866,2319,4412,5160,5084,5399,3936,2618,0.3199846744537353,0.244124561548233,-0.1272727251052856,0.4630215764045715,-0.4455501735210418,"40"
"9271",1402,1498,1780,1678,2496,4226,4975,4940,5139,4023,2841,0.3078118860721588,0.234755590558052,-0.1023094952106475,0.492898166179657,-0.4702380895614624,"40"
"72513",1956,1739,1956,1947,2578,3119,3360,3337,3743,3742,3183,0.2627734243869781,0.3784219920635223,0.0572114698588848,0.2630582749843597,-0.2609106302261352,"50"
"110149",1882,1718,1850,1934,2280,2655,2837,3016,2947,3030,2662,0.2397229671478271,0.3878626823425293,0.0023155806120485,0.2185858637094497,-0.2396218627691269,"50"
"195203",2661,2976,3466,3358,3059,3364,3464,3906,3424,3470,3311,0.3483554720878601,0.4563873708248138,-0.0591106303036212,0.0754405260086059,-0.0596852973103523,"50"
"34076",1956,2132,2588,3148,3417,3779,4123,3920,4307,4982,3905,0.3352515399456024,0.4497312903404236,0.1192990317940712,0.1092246770858764,-0.204671174287796,"40"
"250751",1404,1498,1925,1702,2596,4748,5236,5288,5474,4257,2774,0.3243841230869293,0.2280054688453674,-0.108014665544033,0.5130186080932617,-0.4662415087223053,"30"
"84801",1705,2096,2552,3208,3631,3998,4250,4400,4679,5119,3764,0.352462500333786,0.4177467226982116,0.0755331441760063,0.1566771864891052,-0.2658227980136871,"40"
"35762",1610,2156,2644,3306,3678,3824,4096,4260,4412,5562,4407,0.3590734302997589,0.4419239163398742,0.1325595527887344,0.126090407371521,-0.2340672016143798,"40"
"92698",1725,2248,2558,2826,2948,3377,3491,3651,3758,3858,3431,0.3084995746612549,0.4334647357463836,0.0275669191032648,0.1273737847805023,-0.1760347932577133,"50"
"72796",1389,1426,1642,1667,2151,3598,4231,3755,4616,3654,2504,0.2583538591861725,0.3036077916622162,-0.0136320693418383,0.3850977420806885,-0.3915137946605682,"40"
"258040",1398,1479,1716,1614,2143,3903,4698,4916,4969,3570,2411,0.298009991645813,0.2153289020061493,-0.1586141884326934,0.5056661367416382,-0.482509046792984,"40"
"187164",1314,1400,1594,1488,2046,3817,4415,4560,4770,3211,2085,0.275263249874115,0.2113764584064483,-0.173594132065773,0.5079365372657776,-0.4819629490375519,"40"
"287846",1772,2044,2272,2400,2646,3527,3919,3092,3961,3676,2919,0.2706800103187561,0.4456652998924255,0.0862884148955345,0.1260014623403549,-0.1528709977865219,"50"
"331392",1763,2026,2408,2890,3271,3542,3792,3961,4163,5183,4048,0.3308024406433105,0.4301057457923889,0.1336395442485809,0.1563275456428527,-0.2438373416662216,"40"
"85391",1340,1408,1790,1840,2487,3766,4183,4148,4566,3670,2479,0.276028037071228,0.292933702468872,-0.0611409582197666,0.385437548160553,-0.3971033990383148,"40"
"81632",1935,2242,2700,3322,3679,3701,3858,3940,4150,5196,4206,0.3460700809955597,0.4633458852767944,0.1374781131744384,0.0851005241274833,-0.1867469847202301,"40"
"167921",1359,1222,1500,1322,2032,4594,5534,5184,5703,2749,1816,0.2824642360210418,0.135264053940773,-0.3069456815719604,0.5936058759689331,-0.5511669516563416,"10"
"216376",1259,1342,1587,1395,1748,3755,5019,5032,5287,2784,1818,0.2826294600963592,0.1573997586965561,-0.2876151502132416,0.5658938884735107,-0.5204713940620422,"40"
"161687",1769,1538,1803,1768,2606,3414,3637,3742,3937,3700,2725,0.2653114199638366,0.3212527632713318,-0.0056436443701386,0.3582577109336853,-0.3496843874454498,"30"
"169573",1898,1916,2064,2226,2500,3038,3210,3600,3390,3106,2515,0.2717955112457275,0.3641102612018585,-0.0736653730273246,0.2358393371105194,-0.2711864411830902,"50"
"297314",1412,1637,1918,1880,2050,3917,4902,4687,5213,3373,2338,0.2978946268558502,0.2538972198963165,-0.1630273014307022,0.4274402260780334,-0.4192278683185577,"40"
"214012",1364,1372,1742,1379,2209,5324,5937,5829,6082,3692,2335,0.3245779573917389,0.1509014368057251,-0.2244512140750885,0.6173695921897888,-0.5398229956626892,"40"
"232281",1289,1332,1517,1388,1690,3515,4628,4648,4879,2788,1862,0.2685017883777618,0.1774295419454574,-0.2501344680786133,0.5400927662849426,-0.5078669786453247,"40"
"61353",1190,1300,1466,1452,1677,3282,4177,4172,4317,2818,2025,0.2527900636196136,0.2151369452476501,-0.1937052905559539,0.4836415350437164,-0.4799574315547943,"40"
"169001",1958,2014,2220,2360,2787,3036,3190,3382,3276,3671,3536,0.2806645631790161,0.4130067229270935,0.0409754700958728,0.1779867708683014,-0.2074259221553802,"50"
"226057",1732,2092,2568,3104,3501,4020,4264,4434,4557,5346,3978,0.3554747104644775,0.4135278463363647,0.093251533806324,0.1764393746852874,-0.2664952874183655,"40"
"117327",2235,2886,3216,3322,3185,3327,3375,3508,3549,4496,4552,0.345258891582489,0.4999029636383056,0.1234382838010788,0.0272327959537506,-0.0434265322983264,"50"
"114695",1628,1800,2036,2160,2488,3045,3315,3254,3534,4173,3620,0.2721786201000213,0.4143914878368377,0.1237377151846885,0.2020687162876129,-0.230245754122734,"50"
"282331",1728,2084,2522,3122,3534,3715,3946,4086,4290,5605,4364,0.3474518358707428,0.4425883591175079,0.1567433774471283,0.1337402909994125,-0.2366828024387359,"40"
"271806",1524,1525,1822,1778,2300,3781,4263,4344,4624,3638,2521,0.2845644056797027,0.2740292549133301,-0.0884490087628364,0.4191440641880035,-0.4090172052383423,"30"
"110944",1680,2066,2586,3458,3841,3880,4140,4484,4719,5719,4258,0.3676954507827759,0.4345627427101135,0.1210428327322006,0.129186600446701,-0.2684582769870758,"40"
"91775",1568,2044,2300,2440,2581,3602,4028,3354,4235,3712,2838,0.2807552516460418,0.4246087372303009,0.050665158778429,0.1577493995428085,-0.1864167004823684,"50"
"29002",1647,1899,2226,2766,3142,3229,3431,3458,3758,4846,3884,0.3020398318767547,0.4546348750591278,0.1671483665704727,0.1111825183033943,-0.2167487740516662,"40"
"310577",1302,1312,1511,1382,1763,3421,4791,4860,5037,2783,1849,0.2750216424465179,0.1622277945280075,-0.2717519402503967,0.5571932196617126,-0.5256631374359131,"40"
"160085",1319,1377,1545,1427,1757,3431,4678,4708,4931,2795,1937,0.2728666067123413,0.1785598695278167,-0.254964679479599,0.5348003506660461,-0.5058372020721436,"40"
"317070",1377,1460,1866,1656,2263,3828,4259,4292,4525,3196,2161,0.2735512256622314,0.2575686275959015,-0.1463675200939178,0.4431741833686828,-0.3939590752124786,"40"
"315599",1834,2054,2478,3076,3596,3730,3970,4101,4360,5302,4157,0.3417724370956421,0.4335878789424896,0.1277251988649368,0.1428173333406448,-0.2466940283775329,"40"
"96493",1429,1640,1880,1864,2416,3713,4148,4200,4455,3657,2676,0.2850656807422638,0.2943459153175354,-0.0691103488206863,0.3852242827415466,-0.3815789520740509,"30"
"231400",1848,2208,2676,3378,3716,3844,3996,4156,4364,5737,4518,0.3606488108634949,0.4563915431499481,0.1598099619150161,0.1032651960849762,-0.2166276276111602,"40"
"184526",1193,1164,1351,1221,1669,3423,4083,4184,4364,2611,1729,0.2416409105062484,0.178062617778778,-0.23149374127388,0.5481961369514465,-0.5118337869644165,"10"
"482",1487,1584,1944,1868,2280,3816,4432,4840,4936,3907,2794,0.3098433017730713,0.2588752508163452,-0.1066651418805122,0.4430530667304992,-0.4268867969512939,"30"
"232722",1690,1977,2372,2828,3190,4023,4405,4352,4656,4832,3619,0.3360756635665893,0.390107125043869,0.0522648096084594,0.2122562676668167,-0.294467568397522,"40"
"304159",1718,1982,2400,2932,3261,3747,3993,4006,4410,4979,3930,0.3291191756725311,0.4257409572601318,0.1082915961742401,0.1547996550798416,-0.2507024705410003,"40"
"59956",1639,1974,2428,2968,2802,4035,4428,4640,4878,4488,3075,0.342879444360733,0.3726445138454437,-0.0166520588099956,0.2197686582803726,-0.3129598200321197,"40"
"310500",1841,2088,2488,3046,3521,3757,4032,4128,4334,5305,4213,0.3433415293693542,0.4301298260688782,0.1247747242450714,0.1508224159479141,-0.247883915901184,"40"
"84593",1317,1326,1626,1438,1876,3982,5085,5140,5313,3335,2218,0.2949143946170807,0.1758200228214264,-0.2129793465137481,0.5627850294113159,-0.5193614959716797,"40"
"99924",1609,1562,1819,1930,2517,3497,3875,3753,4092,3863,3177,0.2724120020866394,0.3379435241222381,0.0144432773813605,0.3207812905311584,-0.3470925986766815,"50"
"303457",1476,1987,2338,2306,2693,4156,4674,4952,4973,3831,2779,0.3336220383644104,0.2943035364151001,-0.1276329308748245,0.3645632266998291,-0.3585733771324157,"30"
"59675",1656,1684,1865,2042,2272,2702,2901,2886,2958,3361,3017,0.2414672821760177,0.4197456240653991,0.0760364979505539,0.1712662279605865,-0.2149021327495575,"50"
"233439",1896,2272,2774,3474,3742,3810,4102,4296,4457,5661,4518,0.3687150180339813,0.4522674679756164,0.1370894908905029,0.1057915091514587,-0.2152758091688156,"40"
"231917",1737,2018,2378,2716,3242,3640,4002,3846,4281,4925,3867,0.3199534118175506,0.4239051342010498,0.1230190396308898,0.1722036004066467,-0.2358611822128296,"40"
"336352",1464,1378,1584,1540,1856,3604,4310,4295,4504,2879,2017,0.262289822101593,0.2225708812475204,-0.1973794251680374,0.4721508026123047,-0.4611328542232513,"10"
"230064",2188,2510,2754,2914,2847,2788,2864,2976,2877,3328,2984,0.2874666750431061,0.4982272386550903,0.0558375641703605,0.0105263162404298,-0.0387434549629688,"50"
"238932",1304,1322,1538,1384,1708,3697,4900,4952,5052,2855,1898,0.2797650694847107,0.1609884649515152,-0.2686050832271576,0.5631313323974609,-0.5260400772094727,"40"
"117772",1578,1808,1972,2068,2530,3251,3444,3784,3856,5050,3756,0.2989524006843567,0.3754784762859344,0.143309935927391,0.2932330965995788,-0.3148019313812256,"30"
"294150",1779,2018,2476,3132,3379,3658,3921,4100,4291,5202,3905,0.3397568762302398,0.4352984130382538,0.1184691488742828,0.133849561214447,-0.2469586431980133,"40"
"216369",1269,1374,1618,1454,1839,3657,4755,4752,5018,2874,1926,0.2765162587165832,0.1852598637342453,-0.246262788772583,0.5314211845397949,-0.4919937252998352,"40"
"33601",1737,2194,2616,3252,3593,3811,4008,4168,4420,5408,4127,0.3528471887111664,0.4430749118328094,0.12949039041996,0.1234501376748085,-0.2287735790014267,"40"
"185791",1639,1948,2346,2772,3432,3920,4215,4380,4478,5204,4082,0.3410903513431549,0.3903641998767853,0.085976630449295,0.224832221865654,-0.3024085760116577,"40"
"7581",1308,1290,1516,1288,1818,4573,5490,5516,5702,3200,1945,0.3007251918315887,0.1312879174947738,-0.2657182216644287,0.6213991641998291,-0.5688282251358032,"40"
"65173",1744,2118,2576,3170,3643,3769,4013,4062,4335,5224,4074,0.3433867692947387,0.4430805146694183,0.1251346170902252,0.1233407109975814,-0.2238626033067703,"40"
"160743",1370,1476,1711,1549,1826,3758,4958,5028,5047,3068,2079,0.2936892807483673,0.1868992149829864,-0.2420948594808578,0.5289645791053772,-0.4922095239162445,"40"
"309137",1871,2254,2732,3316,3395,3997,4376,4512,4760,5018,3691,0.3623650670051574,0.4183741211891174,0.0530954897403717,0.1527848690748214,-0.2457205951213836,"40"
"33514",1803,2102,2562,3398,3799,3995,4275,4488,4735,5899,4422,0.3700677752494812,0.4330880343914032,0.1358428746461868,0.1382196247577667,-0.2731914818286896,"40"
"48810",1669,2226,2396,2538,3012,3328,3425,3026,3698,4130,3852,0.2847176194190979,0.4733360111713409,0.1542761325836181,0.0877066850662231,-0.1161932870745658,"50"
"21282",1595,1433,1874,1480,2681,4497,4843,5604,5111,4288,2981,0.3306488692760467,0.1936671882867813,-0.1330367922782898,0.5821569561958313,-0.4987964630126953,"40"
"306638",2129,1488,1626,1520,2170,3363,3902,4104,4001,3123,2432,0.2627179622650146,0.2462936043739318,-0.1357409656047821,0.4594594538211822,-0.4324607253074646,"30"
"209861",1474,1914,2206,2438,3078,3949,4258,4332,4670,4928,3675,0.3270906507968902,0.364398330450058,0.0643628537654876,0.2797636687755584,-0.3251758813858032,"30"
"76689",1755,2494,2634,2836,3020,3375,3591,3788,3658,3687,3195,0.3170534968376159,0.4209173023700714,-0.0135117061436176,0.143719807267189,-0.1796948015689849,"50"
"127945",1760,2028,2416,3142,3526,3679,3915,4168,4475,5802,4481,0.3506896197795868,0.4377105832099914,0.1638916730880737,0.1403556764125824,-0.2660996317863464,"40"
"39103",1226,1193,1365,1266,1510,3215,4361,4348,4473,2543,1774,0.2481393218040466,0.1680355817079544,-0.2619358599185943,0.548984706401825,-0.5221424698829651,"40"
"152155",2299,2500,2616,3154,3689,4087,4525,4296,4841,4416,3238,0.3480020761489868,0.4123167097568512,0.0137741044163703,0.1532885879278183,-0.2430555522441864,"30"
"260218",1644,2004,2482,3166,3408,3686,4021,4212,4422,5376,4124,0.3466516733169555,0.431428998708725,0.1214017495512962,0.141772836446762,-0.2584404051303863,"40"
"216279",1930,2400,2658,2858,2676,2933,3138,3648,3127,3371,3031,0.3065308630466461,0.428461343050003,-0.0394643098115921,0.121426373720169,-0.1569933444261551,"50"
"145357",1630,1593,1858,2046,2550,3080,3327,3386,3626,4319,3321,0.2687027156352997,0.390440970659256,0.1210902035236358,0.2466863095760345,-0.2913806140422821,"30"
"253181",1653,1961,2460,2908,3412,4021,4326,4532,4761,5310,3867,0.3506405651569366,0.3923159837722778,0.0790489763021469,0.2182795703411102,-0.296338677406311,"40"
"110915",1537,1602,2007,2136,2417,3227,3551,4140,3770,3736,2794,0.2893258333206177,0.3261356055736542,-0.0512950718402862,0.319311648607254,-0.3469985425472259,"40"
"275693",1535,1556,1932,1926,2519,4322,4681,4816,5041,4391,2936,0.315295547246933,0.276160180568695,-0.0461605302989482,0.4286561906337738,-0.4273858964443207,"40"
"21895",1731,2124,2620,3200,3473,3508,3650,3661,3797,5055,4364,0.3298392295837402,0.4755557477474212,0.1599357575178146,0.067191369831562,-0.1657379418611526,"40"
"42584",1703,1491,1826,1720,2343,3490,3891,4104,4170,3695,2845,0.2764922678470611,0.2892760634422302,-0.0524426214396953,0.4093406498432159,-0.3841483891010284,"30"
"92780",1706,1910,2406,3060,3613,3891,4158,4244,4565,5340,4019,0.3422322571277618,0.4206924736499786,0.1143572628498077,0.1621029525995254,-0.2763909697532654,"40"
"49707",1487,1426,1708,1844,2265,3098,3449,3562,3887,3718,2634,0.256547212600708,0.3394864797592163,0.0214285720139741,0.3177950382232666,-0.3518026471138,"40"
"324907",1716,2074,2554,3206,3682,3916,4338,4476,4799,5869,4441,0.3656173944473266,0.4232601821422577,0.1346544176340103,0.1653215289115905,-0.2733997106552124,"40"
"281333",1366,1372,1589,1396,2071,5155,6107,6268,6343,3080,1939,0.3294560015201568,0.0998515188694,-0.3410355150699615,0.6356993913650513,-0.5955199003219604,"40"
"38344",1552,1978,2316,2882,3245,3245,3459,3512,3773,5082,4053,0.3119446635246277,0.4628236889839172,0.1826855987310409,0.0985298752784729,-0.2052161991596222,"40"
"177947",1711,1416,1816,1571,2779,3204,3409,2672,3634,4027,3026,0.2278901487588882,0.4122272133827209,0.2022690027952194,0.2594861984252929,-0.1907308399677276,"40"
"95625",1711,1854,2166,2404,2843,3344,3541,3408,3651,4332,4030,0.2873554527759552,0.4248668849468231,0.119379848241806,0.1727460473775863,-0.2228202372789383,"50"
"305170",1601,1904,2262,2774,3221,3947,4218,4324,4697,5082,3944,0.3352791666984558,0.390137106180191,0.0805868580937385,0.2183713763952255,-0.3130883574485779,"40"
"86781",1738,2342,2804,3486,3827,3963,4232,4472,4567,5436,4432,0.3739514946937561,0.4379195272922516,0.0972951129078865,0.1239004805684089,-0.2292468398809433,"40"
"246297",1393,1359,1626,1483,1967,3778,4708,4808,5110,3273,2244,0.2843880653381347,0.1981337219476699,-0.1899517327547073,0.5285328030586243,-0.4945601522922516,"40"
"96816",1443,1328,1530,1492,2362,3686,4077,3563,4258,3433,2622,0.2432485818862915,0.2932259142398834,-0.0185820460319519,0.4096933603286743,-0.3991753458976745,"10"
"227682",1442,1750,1878,1836,2224,3726,4226,4760,4556,3362,2519,0.3022461533546448,0.243522822856903,-0.1721250861883163,0.4432989656925201,-0.4341669082641601,"10"
"71976",1190,1202,1407,1249,1837,3453,4035,4188,4372,2871,1966,0.247614324092865,0.1945226639509201,-0.186570331454277,0.540555477142334,-0.497050940990448,"40"
"193066",1659,1767,2060,2276,2796,3729,4097,4420,4529,4189,3095,0.3118070960044861,0.3274336755275726,-0.0268323849886655,0.3201911449432373,-0.3641975224018097,"30"
"117162",1675,1952,2284,2938,3322,3491,3738,3900,4151,5624,4293,0.3322513997554779,0.4408903121948242,0.1810163855552673,0.1406844109296798,-0.2613195478916168,"30"
"109351",1729,2046,2512,3178,3564,3649,3868,4144,4296,5506,4324,0.348036378622055,0.4397491216659546,0.1411398947238922,0.1319311708211898,-0.2451923042535781,"40"
"126775",1550,1723,2044,2534,3114,3722,4005,3966,4530,5239,3835,0.3139436542987823,0.3985971212387085,0.1382943987846374,0.2203076928853988,-0.3198003470897674,"40"
"89959",1654,1474,1885,1809,2940,4454,5031,5452,5444,4630,3042,0.3359028100967407,0.2332920134067535,-0.0815314427018165,0.5017215013504028,-0.4861660003662109,"40"
"311667",1992,2288,2736,3300,3761,4154,4408,4552,4786,5424,4007,0.3701182901859283,0.4209782481193542,0.0874097868800163,0.159449815750122,-0.2491767257452011,"40"
"289911",1629,1516,1688,1640,2280,3292,3713,3534,3912,3640,2992,0.2544711530208587,0.3219271898269653,0.0147755788639187,0.3660610616207123,-0.3535044193267822,"10"
"286895",1351,1425,1686,1528,2024,4168,4976,5028,5198,3408,2253,0.2964603900909424,0.1951925158500671,-0.1920341402292251,0.5338621139526367,-0.4977658689022064,"40"
"224113",1581,1824,2164,2254,2529,4434,5048,5232,5396,4192,2804,0.3408356010913849,0.2753762304782867,-0.1103565394878387,0.397809237241745,-0.4148188233375549,"30"
"271193",1739,2030,2460,3002,3384,3498,3767,3858,4063,5165,4162,0.3299527466297149,0.4458838403224945,0.1448520421981811,0.1247813403606414,-0.2212725579738617,"40"
"44859",1688,1944,2306,2464,2977,4002,4288,4396,4543,4411,3257,0.3241405785083771,0.3546102941036224,0.0017031906172633,0.281632661819458,-0.3118472099304199,"30"
"124736",1916,1805,2136,2342,2747,3491,3870,3820,4032,4059,3425,0.2937380969524383,0.3785353004932403,0.0303337983787059,0.2398571819067001,-0.2827400863170624,"50"
"341492",1388,1390,1661,1520,2057,4253,5121,5040,5175,3661,2535,0.2995557487010956,0.2004887461662292,-0.1584875285625457,0.5365853905677795,-0.504253089427948,"40"
"138407",1299,1312,1511,1357,1687,3530,4851,4776,5094,2657,1752,0.2699560523033142,0.1609249413013458,-0.2850800454616546,0.5574759244918823,-0.5193256139755249,"40"
"256442",1630,1826,2156,2490,2766,3363,3718,3598,4068,4280,3218,0.2910895049571991,0.4126894474029541,0.0865701958537101,0.1819973737001419,-0.2506082653999328,"40"
"237476",1509,1344,1567,1448,1832,3659,4765,4840,4999,3153,2158,0.2821671366691589,0.1857622414827346,-0.2110596746206283,0.5394402146339417,-0.5108475089073181,"40"
"39567",1306,1418,1802,1606,2368,4223,4890,5400,5216,3623,2557,0.3152167201042175,0.1912162750959396,-0.1969411522150039,0.5415358543395996,-0.4995834529399872,"30"
"329703",1600,1640,1980,1968,2298,4167,4783,4748,4944,4008,2921,0.3115975856781006,0.2760611176490783,-0.0845134779810905,0.4139368534088135,-0.4114149808883667,"40"
"63233",1746,2012,2322,2378,2754,3284,3556,3388,3695,3787,3195,0.2825727164745331,0.4191804230213165,0.055609755218029,0.1751647591590881,-0.186690017580986,"50"
"271575",1291,1290,1548,1400,1978,3244,3723,3778,4148,2894,1974,0.240012839436531,0.2499828189611435,-0.1324940025806427,0.4592506885528564,-0.4187007248401642,"40"
